UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Produtividade (Área Colhida);Qtde Produzida;Área Colhida;Área Plantada
MG;Uberlândia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;70,47376961;2606120;36980;36980
PR;Jaguariaíva;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50;1250;25;25
MG;Frutal;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;74,22308726;3479801;46883;46883
SP;Jaú;Quantidade Produzida;Q4;2003;BRASIL;BRASIL;Cana-de-Açúcar;82,15796139;15051585;183203;183203
MG;Paracatu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;66,75169718;648960;9722;9722
MG;Pirapora;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;33,06432749;28270;855;855
MG;Montes Claros;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;37,41587302;294650;7875;7875
MG;Bocaiúva;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;36,89453125;188900;5120;5120
MG;Diamantina;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;36,15953947;21985;608;608
MG;Capelinha;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30,1108545;65190;2165;2165
MG;Araçuaí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,84492308;80998;1625;1625
MG;Almenara;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;60,44169611;85525;1415;1415
MG;Nanuque;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;59,85683531;222428;3716;3716
MG;Patrocínio;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;28,65384615;2980;104;104
MG;Conceição do Mato Dentro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;42,13706706;57180;1357;1357
MG;Conselheiro Lafaiete;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;22,19123506;11140;502;502
MG;Campo Belo;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;60,86538462;12660;208;208
MG;Varginha;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;55,38823529;23540;425;425
MG;Viçosa;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40,40130797;135910;3364;3364
MG;Ubá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;55,02939255;84250;1531;1531
MG;Alfenas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;76,97905526;345482;4488;4488
MG;Santa Rita do Sapucaí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;58,87218045;39150;665;665
MG;Uberaba;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;87,07887551;4528624;52006;52006
SP;Bauru;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;73,59812597;5081877;69049;69049
SP;Campinas;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;85,13201149;4920460;57798;57798
SP;Novo Horizonte;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;79,82598944;4128680;51721;51721
SP;Pirassununga;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;75,87584515;2783126;36680;36680
SP;Presidente Prudente;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;75,14379073;4254416;56617;56617
SP;Limeira;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;83,19328836;6832332;82126;82126
GO+DF;São Miguel do Araguaia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;28,33333333;1700;60;60
GO+DF;Porangatu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,96629214;14225;445;445
GO+DF;Goiânia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;68,37631328;71590;1047;1049
GO+DF;Catalão;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;48,73449132;98200;2015;2015
GO+DF;Brasília;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;45,07246377;15550;345;345
MS;Alto Taquari;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;66,50933843;801238;12047;12047
MS;Três Lagoas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;57,96582036;1121001;19339;19339
MT;Jauru;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;72,44372619;627580;8663;8663
MS;Bodoquena;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30,86666667;4630;150;150
GO+DF;Sudoeste de Goiás;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;84,89979895;3124822;36806;36806
MS;Dourados;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;89,38196674;2811331;31453;31453
GO+DF;Chapada dos Veadeiros;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;25,20967742;15630;620;620
GO+DF;Anicuns;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;83,87954069;759697;9057;9057
MT;Canarana;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;22,45098039;11450;510;510
MT;Médio Araguaia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;25;1500;60;60
GO+DF;Vale do Rio dos Bois;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;76,65888941;2628480;34288;34288
GO+DF;Meia Ponte;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;75,35939404;1422710;18879;18879
MS;Cassilândia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;36;10800;300;300
MT;Alto Teles Pires;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;39,80392157;8120;204;204
MT;Rosário Oeste;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;38,40490798;12520;326;326
MT;Alto Araguaia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;41;7872;192;192
MT;Alta Floresta;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;16,05882353;2730;170;170
MT;Parecis;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;85,13201645;2422091;28451;28451
BA;Euclides da Cunha;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;20;520;26;26
BA;Ribeira do Pombal;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40;6800;170;170
BA;Guanambi;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;33,91729761;116472;3434;3434
BA;Brumado;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40,10204082;39300;980;980
BA;Valença;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;48,1300813;5920;123;123
CE;Coreaú;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50,76271186;2995;59;59
CE;Santa Quitéria;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43,55263158;1655;38;38
CE;Fortaleza;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;54,69306184;145046;2652;2652
CE;Pacajus;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;41,55752212;4696;113;113
CE;Sertão de Cratéus;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;39,53982301;4468;113;113
CE;Sertão de Senador Pompeu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35,16197183;14979;426;426
CE;Litoral de Aracati;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,76666667;953;30;30
CE;Várzea Alegre;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;44,10714286;2470;56;56
CE;Chapada do Araripe;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;39,75;795;20;20
CE;Cariri;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;48,85215054;272595;5580;5580
PB;Catolé do Rocha;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,81818182;328;11;11
RN;Médio Oeste;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;24,5;98;4;4
RN;Serra de São Miguel;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;27,72794118;3771;136;136
RN;Pau dos Ferros;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;28,40229885;2471;87;87
CE;Litoral de Camocim e Acaraú;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35,88888889;2261;63;63
MA;Gurupi;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;23,41666667;281;12;12
MA;Codó;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35,39764706;15044;425;425
MA;Coelho Neto;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,87856295;167991;3368;3368
MA;Caxias;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43,73766234;33678;770;770
MA;Chapadas do Alto Itapecuru;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;38,83476764;22563;581;581
MA;Chapadas das Mangabeiras;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;58,88378099;797993;13552;13552
PI;Campo Maior;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43,91836735;19368;441;441
PI;Médio Parnaíba Piauiense;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;32,575;5212;160;160
PA;Óbidos;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;20,77419355;1932;93;93
PA;Almeirim;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35;455;13;13
PA;Portel;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30;90;3;3
PA;Cametá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30,86956522;3550;115;115
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;69,86725664;189480;2712;2712
RO;Ariquemes;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;73,69565217;1695;23;23
RO;Ji-Paraná;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;71,49350649;5505;77;77
RO;Vilhena;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;74,84615385;973;13;13
RO;Colorado do Oeste;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;75,43478261;1735;23;23
RR;Boa Vista;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;3,171641791;425;134;172
RR;Sudeste de Roraima;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;3,177570093;340;107;125
PA;Conceição do Araguaia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40;7000;175;175
PR;Assaí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;93,57608696;215225;2300;2300
RS;Carazinho;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;23,23943662;28050;1207;1207
RS;Santo Ângelo;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;25,52631579;53350;2090;2090
RS;Soledade;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;17,02970297;1720;101;101
PR;Apucarana;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;85,37719298;253058;2964;2964
PR;Guarapuava;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;44,41232228;9371;211;211
PR;Porecatu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;85,46455708;1777150;20794;20794
PR;Toledo;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;60;9900;165;165
PR;Umuarama;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;74,17121542;2763842;37263;37263
PR;União da Vitória;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;34,75;6950;200;200
SC;Itajaí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;27,5;4950;180;180
SC;São Miguel do Oeste;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;55,62858966;87170;1567;1567
PR;Astorga;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;86,65493891;5233785;60398;60398
ES;Colatina;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;25,23809524;5300;210;210
ES;São Mateus;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;69,99744507;1369850;19570;19570
ES;Linhares;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;64,7359736;784600;12120;12120
ES;Guarapari;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,35416667;7525;240;240
ES;Itapemirim;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;54,20544337;617400;11390;11390
MG;Sete Lagoas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;53,6969697;115180;2145;2145
MG;Belo Horizonte;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,83223684;30298;608;608
MG;Governador Valadares;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,95652174;114900;2300;2300
MG;Aimorés;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;59,95913979;55762;930;930
MG;Oliveira;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;75,21846661;91240;1213;1213
RJ;Santo Antônio de Pádua;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;45,85765983;114048;2487;2487
RJ;Nova Friburgo;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;48,5;9700;200;200
RJ;Vassouras;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,672346;22640;763;763
RJ;Macacu-Caceribu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;38,66666667;3480;90;90
RJ;Itaguaí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;24,77272727;5995;242;242
MG;Passos;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;88,9981288;1141490;12826;12826
MG;São Sebastião do Paraíso;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;72,55464927;756092;10421;10421
MG;Pouso Alegre;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;42,0942029;5809;138;138
SP;Jales;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;77,49839435;120665;1557;1557
SP;Jundiaí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;58,16901409;4130;71;71
SP;São José dos Campos;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,77272727;34950;1100;1100
SP;Bananal;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;56;11200;200;200
SP;Adamantina;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;79,92209003;3513455;43961;43961
RJ;Campos dos Goytacazes;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;45;5787990;128622;128622
SP;São José do Rio Preto;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;80,41764285;8656718;107647;107647
SP;Catanduva;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;85,96628676;7542682;87740;87740
SP;Birigui;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;70,34202854;5525296;78549;78549
SP;São Joaquim da Barra;Quantidade Produzida;Q4;2003;BRASIL;BRASIL;Cana-de-Açúcar;87,73756394;21955448;250240;250240
AL;Arapiraca;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;60,92712451;493266;8096;8096
AL;Penedo;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;63,61667532;1103304;17343;17343
AL;Serrana dos Quilombos;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;63,9453871;1741105;27228;27478
BA;Jacobina;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30,55555556;4950;162;162
PB;Cajazeiras;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;41,22972973;6102;148;148
PB;João Pessoa;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;51,70678263;1064229;20582;20582
PB;Litoral Sul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;56,369;2367498;42000;42000
PE;Araripina;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;22,58064516;700;31;31
PE;Petrolina;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;8,28;207;25;25
PE;Recife;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;46,10921502;1351000;29300;29300
PE;Vitória de Santo Antão;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,94171779;814050;16300;16300
RN;Litoral Sul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;66,20248901;2063995;31177;31177
SE;Cotinguiba;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;65,338134;208690;3194;3194
SE;Propriá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50;10600;212;212
AL;São Miguel dos Campos;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;66,96062374;11078970;165455;165455
PE;Mata Meridional Pernambucana;Quantidade Produzida;Q3;2003;BRASIL;BRASIL;Cana-de-Açúcar;51,7498201;6472350;125070;125070
PA;Itaituba;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;45,45454546;10500;231;231
PA;São Félix do Xingu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;40;3200;80;80
PA;Redenção;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,76190476;3125;105;106
RR;Nordeste de Roraima;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;3,037037037;82;27;41
TO;Porto Nacional;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;58,64;14660;250;260
TO;Dianópolis;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;66,66301969;121860;1828;1828
BA;Barreiras;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;27,60472973;24513;888;888
BA;Cotegipe;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30,33224044;27754;915;915
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;56,67716535;431880;7620;7620
BA;Paulo Afonso;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;75;375;5;5
BA;Feira de Santana;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;41,19402985;11040;268;268
PB;Curimataú Oriental;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;24,95;499;20;20
PB;Brejo Paraibano;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;39,36214405;117496;2985;2985
PE;Itamaracá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;60,7394958;722800;11900;11900
RN;Umarizal;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30,66101695;3618;118;118
RN;Baixa Verde;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43;7740;180;180
SE;Japaratuba;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;64,78860104;625210;9650;9650
SE;Aracaju;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;65;45500;700;700
MG;Unaí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;51,39240506;8120;158;158
MG;Januária;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;34,66292135;185100;5340;5340
MG;Pedra Azul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;32;51904;1622;1622
MG;Patos de Minas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;56,49847095;36950;654;654
MG;Três Marias;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;69,67774123;635461;9120;9120
MG;Bom Despacho;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;80,08425241;1147287;14326;14326
MG;Pará de Minas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;54,10526316;20560;380;380
MG;Itabira;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;46,30914827;132120;2853;2853
MG;Peçanha;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50,53505535;136950;2710;2710
MG;Caratinga;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,88192945;69286;1389;1389
MG;Andrelândia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;65,53840878;95555;1458;1458
MG;São João Del Rei;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;19,88198368;31672;1593;1593
MG;Barbacena;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;39,9112426;26980;676;676
MG;Ponte Nova;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;62,24833172;1091400;17533;17533
MG;Manhuaçu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35,01424501;24580;702;702
MG;Muriaé;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;55,53533191;51870;934;934
MG;Juiz de Fora;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;45,62202381;61316;1344;1344
MG;São Lourenço;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;68,55314961;34825;508;508
MG;Itajubá;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;59,375;23750;400;400
SP;Botucatu;Quantidade Produzida;Q2;2003;BRASIL;BRASIL;Cana-de-Açúcar;82,74320025;3693160;44634;44634
RS;Três Passos;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;32,78366914;30915;943;943
RS;Frederico Westphalen;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;33,95440252;194355;5724;5724
RS;Passo Fundo;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;27,69014085;23592;852;852
RS;Não-Me-Toque;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;31,10204082;3048;98;98
RS;Santiago;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;25,53033268;13046;511;511
RS;Restinga Seca;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;43,70027752;47240;1081;1081
RS;Gramado-Canela;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;29,578125;28395;960;965
RS;Serras de Sudeste;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;4;4;1;1
RS;Pelotas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;18;270;15;15
PR;Floraí;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;97,8790225;404534;4133;4133
PR;Ivaiporã;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;96,50102516;1035456;10730;10730
PR;Foz do Iguaçu;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;56,29032258;87250;1550;1550
PR;Capanema;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;48,9010989;22250;455;455
PR;Pitanga;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;49,01081917;31710;647;647
PR;Cerro Azul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;50;5000;100;100
PR;Curitiba;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;30;1650;55;55
SC;Concórdia;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;22,25554484;23079;1037;1037
SC;Canoinhas;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;20;400;20;20
SC;Curitibanos;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;23;322;14;14
SC;Rio do Sul;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;42,6;3195;75;75
SC;Blumenau;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;37,40853659;49080;1312;1312
SC;Florianópolis;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;37,06857143;64870;1750;1750
SC;Tabuleiro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;35;11200;320;320
MS;Aquidauana;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;57,91319444;100074;1728;1728
AL;Litoral Norte Alagoano;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;68,99760094;1179169;17090;17090
BA;Juazeiro;Quantidade Produzida;Q1;2003;BRASIL;BRASIL;Cana-de-Açúcar;88,66084256;1370076;15453;15453
